,APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,Unnamed: 13,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT
3181,16872337.0,2017-10-27,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,25000000.0,0.0,25000000.0,35.0,24.0,6.0,0.0,,,0.0,0.0,0.0,1462966.0,F,32.0,,14000000.0,0.0,,24000000.0,7000000.0,Married,High School,Thành phố Hà Nội,Thạch Thất,Thành phố Hà Nội
4183,16829513.0,2017-10-24,2018-10-26,12.0,FC CD OPPO JULY IN-1793,,322938.0,5215938.0,0.01,6.0,6.0,,,,1.0,1.0,,,M,31.0,,7000000.0,,1000000.0,,4000000.0,Married,Working Cerfiticate,Tỉnh Quảng Nam,Hiệp Đức,Tỉnh Quảng Nam
1615,16523494.0,2017-10-09,2018-10-26,12.0,,6290000.0,314500.0,6604500.0,35.0,9.0,9.0,1.0,7713000.0,,1.0,1.0,1.0,845000.0,M,25.0,,8000000.0,,1000000.0,18000000.0,,Single,,Tỉnh Bình Thuận,Hàm Thuận Bắc,Tỉnh Bình Thuận
3024,16393082.0,2017-10-02,2018-10-26,12.0,FC CD OPPO F3 LITE NK-1900,4600000.0,303600.0,4903600.0,48.2,6.0,6.0,1.0,5688000.0,,,1.0,1.0,936000.0,M,38.0,,8200000.0,0.0,1000000.0,23000000.0,5000000.0,Married,Middle School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
1413,16516504.0,2017-10-10,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,1650000.0,31650000.0,45.0,,,1.0,24418165.0,,1.0,1.0,1.0,2023033.0,M,47.0,,7000000.0,0.0,6000000.0,30000000.0,,Married,,Tỉnh Phú Yên,Tuy Hòa,Tỉnh Phú Yên
763,16869534.0,2017-10-25,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,20000000.0,1100000.0,21100000.0,45.0,24.0,,,,,,,0.0,1348689.0,M,41.0,,12000000.0,0.0,24000000.0,30000000.0,4000000.0,Married,High School,Tỉnh Bình Dương,Dĩ An,Tỉnh Bình Dương
655,,2017-10-03,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,30000000.0,1650000.0,31650000.0,45.0,24.0,12.0,1.0,24420132.0,,,1.0,1.0,2023033.0,M,36.0,,8000000.0,0.0,9600000.0,,4000000.0,Married,Middle School,,Tân Châu,Tỉnh Tây Ninh
4797,16721191.0,2017-10-17,2018-10-26,12.0,FC CD OPPO JULY OUT-1790,4893000.0,322938.0,,,6.0,6.0,1.0,5292000.0,,1.0,1.0,1.0,870000.0,F,28.0,2.0,6500000.0,0.0,700000.0,12500000.0,2800000.0,Married,Bachelor,Tỉnh Lai Châu,,Tỉnh Lai Châu
3849,16360514.0,2017-10-03,2018-10-26,,FC UP DSA TS SCORE 2 NEW- 762,15000000.0,825000.0,15825000.0,45.0,24.0,12.0,1.0,12132000.0,0.0005111135057542793,0.0,0.0,1.0,1011517.0,F,48.0,,,0.0,14400000.0,15000000.0,4000000.0,Divorced,High School,Tỉnh Tây Ninh,Hòa Thành,Tỉnh Tây Ninh
4153,16471351.0,,2018-10-26,12.0,,7900000.0,521400.0,8421400.0,0.01,6.0,6.0,1.0,8500000.0,,1.0,1.0,1.0,1404000.0,M,30.0,,8000000.0,0.0,1000000.0,15000000.0,4000000.0,,High School,Tỉnh Nghệ An,,
468,16436111.0,2017-10-09,2018-10-26,12.0,FC TW ATTRACTIVE NEW - 151,22000000.0,1100000.0,23100000.0,45.0,18.0,8.0,0.0,29875806.0,,1.0,0.0,1.0,1788000.0,F,44.0,,9500000.0,,1500000.0,25000000.0,7500000.0,Married,High School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh
157,16466526.0,,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,15000000.0,,,35.0,12.0,12.0,1.0,18974000.0,0.00047242349036247244,0.0,0.0,1.0,1581914.0,M,30.0,,5000000.0,0.0,12000000.0,15000000.0,2000000.0,Single,High School,Tỉnh Đắk Lắk,Ea H'leo,Tỉnh Đắk Lắk
1295,16492321.0,2017-10-10,2018-10-26,12.0,,,,21100000.0,44.5,12.0,13.0,1.0,26601000.0,,1.0,1.0,1.0,2210368.0,F,28.0,,10000000.0,0.0,12000000.0,20000000.0,,Married,College,Thành phố Hà Nội,Gia Lâm,Thành phố Hà Nội
497,16570845.0,2017-10-11,2018-10-26,12.0,FC CD DMX SEP IN-1899,8380000.0,553080.0,,0.01,6.0,5.0,0.0,9006000.0,,1.0,0.0,1.0,1489000.0,F,36.0,2.0,8000000.0,0.0,1000000.0,,4000000.0,Civil Marriage/live-in,Middle School,Tỉnh Đồng Tháp,Lấp Vò,Tỉnh Đồng Tháp
4740,16388612.0,2017-10-02,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,5033000.0,251650.0,5284650.0,35.0,9.0,9.0,1.0,6201000.0,,1.0,1.0,,677000.0,F,34.0,2.0,12000000.0,0.0,1000000.0,20000000.0,3000000.0,Married,High School,TP Hồ Chí Minh,Quận 12,
2940,16575224.0,2017-10-12,,12.0,FC CD KEY DEALERS 1 - 811,3490000.0,174500.0,3664500.0,45.0,6.0,6.0,1.0,4236000.0,,1.0,1.0,1.0,694000.0,M,29.0,,10000000.0,0.0,1000000.0,15000000.0,,Civil Marriage/live-in,High School,Tỉnh Quảng Ninh,Hoành Bồ,Tỉnh Quảng Ninh
3456,16918724.0,2017-10-30,2018-10-26,12.0,FC CD DMX SEP OUT-1896,5780000.0,381480.0,6161480.0,0.01,6.0,,1.0,6234000.0,,1.0,1.0,1.0,,,30.0,1.0,7000000.0,0.0,1000000.0,,3000000.0,Married,,Tỉnh Đăk Lăk,Buôn Ma Thuột,Tỉnh Đăk Lăk
373,16690459.0,2017-10-19,2018-10-26,12.0,FC CD DMX SEP IN-1899,9990000.0,659340.0,10649340.0,0.01,6.0,,1.0,10722000.0,,1.0,,1.0,1775000.0,F,27.0,,6000000.0,0.0,600000.0,12000000.0,1800000.0,Married,High School,Tỉnh Bến Tre,,Tỉnh Bến Tre
79,16661745.0,2017-10-18,2018-10-26,12.0,FC UP CAT B NEW VNP- 610,20000000.0,1100000.0,21100000.0,47.0,24.0,12.0,1.0,16609000.0,,1.0,1.0,1.0,1372100.0,,31.0,,4196000.0,0.0,,12000000.0,4000000.0,Married,Middle School,Tỉnh Tây Ninh,Tân Châu,Tỉnh Tây Ninh
1553,16833381.0,2017-10-25,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,35000000.0,1925000.0,36925000.0,35.0,24.0,9.0,,19557000.0,,0.0,0.0,0.0,2160800.0,M,43.0,,7000000.0,0.0,9600000.0,15000000.0,3000000.0,Divorced,Middle School,Tỉnh Đồng Tháp,Lấp Vò,
1669,,2017-10-31,2018-10-26,12.0,FC TW 0% DP - 143,10000000.0,,10000000.0,45.0,6.0,,1.0,11440000.0,,1.0,1.0,1.0,1893000.0,F,34.0,3.0,8000000.0,0.0,1500000.0,20000000.0,4500000.0,Married,High School,Thành phố Hà Nội,Ba Vì,Thành phố Hà Nội
2131,16853441.0,2017-10-28,2018-10-26,12.0,,45000000.0,0.0,45000000.0,47.0,36.0,11.0,,21600321.0,,0.0,0.0,,2352518.0,M,31.0,,10363000.0,0.0,12000000.0,35000000.0,5000000.0,,Master Degree,Tỉnh Hà Tĩnh,Can Lộc,Tỉnh Hà Tĩnh
4439,16987734.0,2017-10-31,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,10000000.0,550000.0,,45.0,18.0,,0.0,5800204.0,,0.0,,0.0,816534.0,M,23.0,,8000000.0,,12000000.0,35000000.0,10000000.0,Single,High School,Tỉnh Thừa Thiên - Huế,Huế,
465,16802500.0,2017-10-23,2018-10-26,12.0,,1896000.0,125136.0,2021136.0,,6.0,6.0,1.0,2496000.0,,,1.0,1.0,404000.0,M,34.0,,6000000.0,0.0,1000000.0,20000000.0,4000000.0,Married,Middle School,Tỉnh Cà Mau,Phú Tân,Tỉnh Cà Mau
248,16910268.0,2017-10-27,2018-10-26,12.0,,15000000.0,0.0,15000000.0,35.0,12.0,11.0,0.0,16613895.0,,0.0,0.0,0.0,,F,,,5787000.0,0.0,12000000.0,30000000.0,4000000.0,Married,Middle School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh
931,16504261.0,2017-10-11,2018-10-26,12.0,FC UP EVN STD BUSINESS NEW– 631,30000000.0,0.0,30000000.0,47.0,30.0,12.0,1.0,20749784.0,,1.0,1.0,1.0,1717392.0,F,,,,0.0,12000000.0,20000000.0,7000000.0,Married,Middle School,Tỉnh Ninh Thuận,Phan Rang-Tháp Chàm,Tỉnh Ninh Thuận
1335,16549906.0,2017-10-11,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,15000000.0,825000.0,15825000.0,45.0,18.0,11.0,0.0,13606000.0,,0.0,0.0,0.0,1224802.0,M,37.0,,4000000.0,0.0,,,4000000.0,Married,Basic School,Tỉnh Kiên Giang,Hòn Đất,Tỉnh Kiên Giang
4524,16724903.0,2017-10-19,2018-10-26,12.0,FC UP CAT B NEW- 610,15000000.0,825000.0,15825000.0,47.0,18.0,8.0,0.0,10030000.0,,0.0,,0.0,1241617.0,F,,,7700000.0,0.0,9600000.0,15000000.0,,Married,High School,Tỉnh Phú Thọ,Việt Trì,Tỉnh Phú Thọ
1338,16358770.0,2017-10-04,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,40000000.0,2200000.0,42200000.0,44.5,24.0,7.0,0.0,54050583.0,,,0.0,,2685736.0,,28.0,,,0.0,12000000.0,20000000.0,5000000.0,Married,College,Tỉnh Lạng Sơn,,Tỉnh Lạng Sơn
1406,,2017-10-20,2018-10-26,12.0,FC UP CAT B NEW- 610,30000000.0,1650000.0,,47.0,24.0,11.0,0.0,18631050.0,,,,0.0,2058150.0,M,,,6800000.0,0.0,7200000.0,13000000.0,3500000.0,Married,Basic School,Tỉnh Bình Dương,,Tỉnh Bình Dương
1090,16995258.0,2017-10-31,2018-10-26,12.0,FC CD FPT OCT OUT-1969,3590000.0,236940.0,3826940.0,0.01,6.0,,0.0,650000.0,,0.0,0.0,,638000.0,F,22.0,,7000000.0,0.0,2000000.0,15000000.0,5000000.0,Divorced,,Tỉnh Long An,,
4209,16984238.0,2017-10-31,2018-10-26,12.0,FC CD NP DMX ECONOMY - 857,8090000.0,404500.0,8494500.0,45.0,9.0,9.0,1.0,10301000.0,,1.0,,1.0,1130000.0,M,,,,0.0,800000.0,15000000.0,,Married,College,Tỉnh Điện Biên,Điện Biên Phủ,Tỉnh Điện Biên
742,16516391.0,2017-10-24,,12.0,,15000000.0,825000.0,,,,12.0,,13906668.0,,1.0,,1.0,1146852.0,M,41.0,,17000000.0,0.0,12000000.0,35000000.0,7000000.0,Married,,TP Hồ Chí Minh,Bình Chánh,TP Hồ Chí Minh
2323,,2017-10-07,,12.0,FC CD OPPO JULY OUT-1790,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,1.0,5292000.0,,,1.0,1.0,870000.0,M,,,7000000.0,,1000000.0,14000000.0,3000000.0,Married,Middle School,TP Hồ Chí Minh,Bình Tân,
3601,16818774.0,2017-10-23,2018-10-26,12.0,FC TW 0% DP - 143,14700000.0,808500.0,15508500.0,45.0,,10.0,0.0,16410000.0,,0.0,0.0,0.0,1629000.0,F,43.0,,6000000.0,0.0,700000.0,25000000.0,6000000.0,Civil Marriage/live-in,Working Cerfiticate,Tỉnh Kon Tum,Kon Tum,Tỉnh Kon Tum
2123,16421222.0,2017-10-17,2018-10-26,12.0,FC UP SUR CF EASY– 554,15000000.0,825000.0,15825000.0,60.0,24.0,2.0,0.0,2320000.0,,0.0,0.0,0.0,,F,56.0,,6000000.0,0.0,7200000.0,25000000.0,5000000.0,Married,,Tỉnh Đồng Tháp,TX. Hồng Ngự,Tỉnh Đồng Tháp
2094,16673503.0,,2018-10-26,12.0,,30000000.0,1650000.0,31650000.0,35.0,,13.0,1.0,,,1.0,1.0,1.0,1597414.0,F,40.0,,8000000.0,0.0,18000000.0,42000000.0,4500000.0,Married,Middle School,Tỉnh Bình Phước,,
240,16804907.0,2017-10-21,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,40000000.0,2200000.0,42200000.0,35.0,30.0,12.0,1.0,25561000.0,,1.0,1.0,1.0,2129886.0,F,33.0,,10000000.0,0.0,12000000.0,25000000.0,3000000.0,Married,High School,Tỉnh Bình Dương,,Tỉnh Bình Dương
2351,16352609.0,2017-10-03,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,2990000.0,149500.0,3139500.0,45.0,9.0,9.0,1.0,3880000.0,,1.0,1.0,1.0,418000.0,M,30.0,,6000000.0,0.0,1000000.0,18000000.0,4000000.0,Married,High School,,Lộc Bình,Tỉnh Lạng Sơn
1370,16909030.0,2017-10-27,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,30000000.0,,,44.5,24.0,11.0,,22332000.0,,0.0,0.0,0.0,2014302.0,,30.0,,5000000.0,0.0,12000000.0,30000000.0,5000000.0,,College,TP Hồ Chí Minh,Tân Bình,TP Hồ Chí Minh
1057,16563655.0,2017-10-10,2018-10-26,12.0,FC CD KEY DEALERS 2 NEW- 1801,3190000.0,159500.0,3349500.0,35.0,9.0,9.0,1.0,3969000.0,,1.0,1.0,1.0,429000.0,F,33.0,,8000000.0,0.0,1000000.0,,4000000.0,Married,Middle School,,,Tỉnh Đăk Nông
4816,16917287.0,2017-10-31,,12.0,FC CD DMX SEP IN-1899,5590000.0,,5958940.0,0.01,6.0,6.0,,6031123.0,,1.0,1.0,1.0,994000.0,F,21.0,,6000000.0,0.0,1200000.0,15000000.0,4500000.0,Civil Marriage/live-in,Middle School,TP Hồ Chí Minh,Quận 12,TP Hồ Chí Minh
199,16389011.0,2017-10-05,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,30000000.0,1650000.0,31650000.0,35.0,24.0,12.0,1.0,,,1.0,1.0,1.0,1852114.0,F,54.0,,10000000.0,0.0,12000000.0,25000000.0,,Married,High School,Tỉnh Kiên Giang,Gò Quao,Tỉnh Kiên Giang
2280,16599148.0,,2018-10-26,12.0,FC CD MBW SEP IN-1864,2994000.0,197604.0,3191604.0,0.01,,3.0,0.0,3240000.0,,1.0,0.0,1.0,798000.0,M,34.0,2.0,15000000.0,0.0,2000000.0,30000000.0,7000000.0,Married,Basic School,Tỉnh An Giang,Thoại Sơn,Tỉnh An Giang
4749,16411883.0,2017-10-09,2018-10-26,12.0,FC CD NON-PORTABLE LOW PRICE - 801,6750000.0,337500.0,7087500.0,65.0,6.0,6.0,1.0,8568000.0,,1.0,1.0,1.0,,F,35.0,,8000000.0,0.0,1400000.0,12000000.0,2000000.0,Divorced,Middle School,,Dầu Tiếng,Tỉnh Bình Dương
2220,16618632.0,2017-10-12,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,15000000.0,825000.0,15825000.0,45.0,24.0,12.0,1.0,12291000.0,,1.0,1.0,1.0,1011517.0,F,29.0,,10000000.0,0.0,12000000.0,30000000.0,10000000.0,Married,High School,Thành phố Hà Nội,,Thành phố Hà Nội
4771,16597722.0,2017-10-16,2018-10-26,,,,279500.0,5869500.0,,9.0,9.0,1.0,7677000.0,,1.0,1.0,1.0,842000.0,M,23.0,,8000000.0,0.0,2000000.0,8000000.0,,Single,Middle School,TP Hồ Chí Minh,Hóc Môn,TP Hồ Chí Minh
2819,16857917.0,2017-10-24,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,3690000.0,184500.0,3874500.0,45.0,6.0,6.0,1.0,4476000.0,,1.0,1.0,1.0,734000.0,M,35.0,,6000000.0,0.0,,12000000.0,,Married,College,Tỉnh Thái Nguyên,Phổ Yên,Tỉnh Thái Nguyên
3150,,2017-10-07,2018-10-26,12.0,FC UP CAT A NEW- 608,20000000.0,1100000.0,21100000.0,37.0,24.0,6.0,0.0,7615000.0,,,0.0,0.0,1257111.0,F,39.0,,7573000.0,0.0,9600000.0,25000000.0,3000000.0,Married,,Tỉnh Quảng Ninh,Cẩm Phả,Tỉnh Quảng Ninh
4256,16814752.0,2017-10-23,2018-10-26,12.0,,4893000.0,322938.0,5215938.0,0.01,6.0,6.0,1.0,,,1.0,1.0,1.0,,F,30.0,3.0,6000000.0,0.0,1200000.0,18000000.0,6000000.0,Married,High School,,Phúc Thọ,Thành phố Hà Nội
3107,16558865.0,2017-10-25,2018-10-26,12.0,FC UP DSA TS SCORE 3- 541,10000000.0,550000.0,10550000.0,59.99,12.0,6.0,0.0,13211000.0,,,0.0,0.0,,M,30.0,,6000000.0,0.0,8400000.0,15000000.0,3000000.0,,High School,Tỉnh Tiền Giang,Chợ Gạo,Tỉnh Tiền Giang
1973,,2017-10-28,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,20000000.0,1100000.0,21100000.0,35.0,30.0,11.0,0.0,11842943.0,,0.0,0.0,0.0,1064943.0,,48.0,,32000000.0,0.0,38400000.0,100000000.0,,Married,Basic School,Tỉnh Hậu Giang,Phụng Hiệp,
1375,16572996.0,2017-10-12,2018-10-26,12.0,FC UP DSA TS SCORE 1 NEW- 761,20000000.0,1100000.0,21100000.0,35.0,30.0,12.0,1.0,12776943.0,0.00018569068954865653,,0.0,1.0,1064943.0,F,59.0,,5000000.0,0.0,3600000.0,15000000.0,2000000.0,Civil Marriage/live-in,High School,Tỉnh Yên Bái,Yên Bình,Tỉnh Yên Bái
3968,16725862.0,2017-10-19,2018-10-26,12.0,FC UP SUR INS 37 NEW- 612,40000000.0,2200000.0,42200000.0,37.0,36.0,12.0,1.0,23617030.0,,,1.0,1.0,1957030.0,F,33.0,,10000000.0,0.0,9600000.0,,3500000.0,Married,High School,TP Hồ Chí Minh,Quận 7,TP Hồ Chí Minh
4062,16997717.0,2017-10-31,2018-10-26,12.0,FC CD NP KD LP1-991,1500000.0,75000.0,1575000.0,,5.0,,0.0,1990000.0,,1.0,0.0,1.0,385000.0,F,29.0,2.0,,0.0,800000.0,18000000.0,2400000.0,Married,Middle School,Tỉnh Bến Tre,Bình Đại,Tỉnh Bến Tre
4445,16375731.0,2017-10-09,2018-10-26,12.0,FC UP SUR BIKE PLUS NEW- 618,20000000.0,1100000.0,21100000.0,,24.0,12.0,1.0,16596000.0,,1.0,1.0,1.0,1372100.0,M,,,7000000.0,0.0,9600000.0,16000000.0,1500000.0,,Middle School,Tỉnh Long An,Đức Hòa,Tỉnh Long An
3557,16691981.0,2017-10-18,2018-10-26,12.0,FC CD KEY DEALERS 1 - 811,,447600.0,,45.0,6.0,6.0,1.0,10755000.0,,1.0,1.0,1.0,1779000.0,M,21.0,,5000000.0,0.0,1000000.0,,5500000.0,Single,High School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh
964,16949938.0,,2018-10-26,12.0,FC CD DMX SEP IN-1899,7560000.0,0.0,7560000.0,,6.0,6.0,1.0,7638000.0,,1.0,1.0,1.0,1261000.0,F,43.0,,7000000.0,0.0,,,3000000.0,Married,Middle School,Tỉnh Đồng Nai,,Tỉnh Đồng Nai
179,16663001.0,2017-10-17,2018-10-26,12.0,FC UP DSA TS SCORE 2 NEW- 762,25000000.0,1375000.0,26375000.0,45.0,,12.0,1.0,36632027.0,,1.0,1.0,1.0,1685861.0,F,31.0,,8000000.0,0.0,9600000.0,27000000.0,7000000.0,Married,Middle School,Tỉnh Đắk Lắk,Krông Ana,Tỉnh Đắk Lắk
3698,16684230.0,2017-10-17,2018-10-26,12.0,,7590000.0,379500.0,7969500.0,65.0,6.0,6.0,1.0,9618000.0,,1.0,1.0,1.0,1592000.0,M,36.0,3.0,8000000.0,0.0,2000000.0,18000000.0,7000000.0,,Basic School,Tỉnh Bình Dương,Bến Cát,Tỉnh Bình Dương
3821,,2017-10-05,2018-10-26,12.0,FC UP SUR INS 37 NEW- 612,30000000.0,1650000.0,31650000.0,37.0,24.0,,1.0,22772941.0,,1.0,1.0,1.0,1885667.0,F,58.0,,12000000.0,0.0,28800000.0,30000000.0,,Married,Working Cerfiticate,TP Hồ Chí Minh,,TP Hồ Chí Minh
4878,16596260.0,2017-10-18,2018-10-26,12.0,FC CD DP0 LP NEW-1851,3990000.0,199500.0,4189500.0,65.0,6.0,6.0,1.0,5097000.0,,,1.0,1.0,837000.0,F,22.0,,,0.0,1000000.0,15000000.0,,Married,Middle School,Tỉnh Gia Lai,Phú Thiện,Tỉnh Gia Lai
3899,,2017-10-05,2018-10-26,12.0,FC UP SUR INS 37 NEW- 612,30000000.0,1650000.0,31650000.0,37.0,24.0,12.0,,22772004.0,,1.0,1.0,1.0,1885667.0,F,42.0,,15000000.0,,15600000.0,40000000.0,5200000.0,Married,High School,,Núi Thành,Tỉnh Quảng Nam
4487,16638773.0,2017-10-17,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,25000000.0,1375000.0,26375000.0,,24.0,5.0,0.0,32560000.0,,1.0,0.0,1.0,1678585.0,F,20.0,,5000000.0,0.0,12000000.0,14000000.0,4000000.0,Married,High School,Tỉnh Hưng Yên,,Tỉnh Hưng Yên
3238,16783174.0,2017-10-25,2018-10-26,12.0,FC UP EVN VIP NEW- 622,45000000.0,2475000.0,47475000.0,37.0,18.0,,1.0,41870000.0,,1.0,,1.0,3476211.0,F,54.0,,20000000.0,0.0,36000000.0,25000000.0,5000000.0,Married,High School,Tỉnh Đồng Nai,Long Khánh,Tỉnh Đồng Nai
2974,16823132.0,,2018-10-26,12.0,,5874000.0,387684.0,6261684.0,0.01,6.0,6.0,1.0,6336000.0,,1.0,1.0,1.0,1044000.0,M,49.0,,10000000.0,0.0,1000000.0,20000000.0,4000000.0,Other,High School,Tỉnh Lâm Đồng,Đức Trọng,Tỉnh Lâm Đồng
3580,16664151.0,2017-10-17,2018-10-26,12.0,FC CD SAMSUNG JULY IN-1744,3143000.0,0.0,3143000.0,0.01,4.0,4.0,1.0,3196000.0,,1.0,1.0,1.0,786000.0,M,29.0,,8000000.0,0.0,,24000000.0,4000000.0,Married,College,Tỉnh Gia Lai,Chư Păh,Tỉnh Gia Lai
2887,16804483.0,2017-10-23,2018-10-26,12.0,FC TW LIGHT START 3 - 139,8500000.0,425000.0,8925000.0,68.0,9.0,9.0,1.0,12007000.0,,1.0,1.0,1.0,1294000.0,F,33.0,2.0,5000000.0,0.0,1000000.0,,3000000.0,Married,Middle School,Tỉnh Long An,Đức Hòa,Tỉnh Long An
2575,16801816.0,2017-10-24,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,10000000.0,,,44.5,12.0,12.0,1.0,13200000.0,0.00469062165214118,0.0,0.0,1.0,,M,36.0,,10000000.0,0.0,24000000.0,15000000.0,,,,Tỉnh Bắc Ninh,,Tỉnh Bắc Ninh
1419,16413419.0,2017-10-10,2018-10-26,12.0,FC UP L.G 2 TSA SCORE NEW- 617,20000000.0,1100000.0,21100000.0,44.5,18.0,13.0,1.0,,,1.0,1.0,1.0,1627488.0,F,33.0,,,0.0,,40000000.0,5000000.0,Married,High School,Tỉnh Quảng Ninh,Hạ Long,Tỉnh Quảng Ninh
3907,16277916.0,2017-10-03,2018-10-26,12.0,FC UP PL GOV EMPLOYEE 2 - 480,25000000.0,1375000.0,26375000.0,35.0,36.0,12.0,1.0,14461000.0,,1.0,1.0,1.0,1193101.0,F,26.0,,3577000.0,0.0,14400000.0,20000000.0,6000000.0,Single,Master Degree,Tỉnh Khánh Hòa,Khánh Vĩnh,Tỉnh Khánh Hòa
4673,16817172.0,2017-10-24,2018-10-26,12.0,,2394000.0,158004.0,2552004.0,0.01,4.0,4.0,1.0,2604000.0,,,1.0,1.0,639000.0,F,,,7000000.0,0.0,900000.0,18000000.0,,Married,College,Tỉnh Thái Nguyên,Phú Bình,Tỉnh Thái Nguyên
4902,16598466.0,2017-10-12,2018-10-26,12.0,FC CD PORT LP NEW-1848,2000000.0,100000.0,2100000.0,65.0,6.0,4.0,0.0,2557000.0,,1.0,0.0,1.0,420000.0,F,27.0,,6000000.0,,1000000.0,24000000.0,4000000.0,Married,High School,Tỉnh Trà Vinh,,Tỉnh Trà Vinh
1860,16743158.0,2017-10-28,2018-10-26,12.0,FC CD PORT LP NEW-1848,3752000.0,187600.0,3939600.0,65.0,6.0,4.0,0.0,4862549.0,,1.0,0.0,1.0,787000.0,,27.0,,6000000.0,0.0,900000.0,18000000.0,4000000.0,Civil Marriage/live-in,,Tỉnh Thanh Hóa,Bá Thước,Tỉnh Thanh Hóa
8,16307010.0,2017-10-12,2018-10-26,,FC UP PL GOV EMPLOYEE 1 VNP - 515,20000000.0,0.0,20000000.0,,18.0,2.0,0.0,21961000.0,,1.0,0.0,1.0,1443948.0,F,43.0,,,0.0,24000000.0,13000000.0,3000000.0,Divorced,High School,Tỉnh Lâm Đồng,,Tỉnh Lâm Đồng
2894,16438441.0,2017-10-10,2018-10-26,12.0,FC CD FPT OCT OUT-1938,9351000.0,617166.0,9968166.0,0.01,6.0,6.0,1.0,10044000.0,,1.0,1.0,1.0,1662000.0,F,48.0,1.0,6000000.0,0.0,1000000.0,13500000.0,5500000.0,Married,Basic School,Tỉnh Đồng Tháp,Tam Nông,Tỉnh Đồng Tháp
2847,16404052.0,2017-10-12,2018-10-26,12.0,FC CD OPPO 10 KD OCT OUT-1943,4221000.0,0.0,4221000.0,17.7,10.0,10.0,,4700000.0,,1.0,1.0,1.0,458000.0,F,29.0,2.0,6000000.0,0.0,,18000000.0,5000000.0,Married,High School,Thành phố Hải Phòng,Kiến Thụy,Thành phố Hải Phòng
3664,16675124.0,,2018-10-26,12.0,FC TW LIGHT START 2 -118,15000000.0,0.0,15000000.0,61.8,6.0,6.0,1.0,17892000.0,,1.0,1.0,1.0,2970000.0,F,36.0,,7000000.0,0.0,500000.0,20000000.0,3500000.0,Married,High School,Tỉnh Bà Rịa - Vũng Tàu,,Tỉnh Bà Rịa - Vũng Tàu
144,16295467.0,2017-10-11,2018-10-26,12.0,FC UP SUR INS 35 VNP - 450,30000000.0,1650000.0,,35.0,,12.0,1.0,22224000.0,6.155128679985467e-05,0.0,0.0,1.0,1852114.0,M,44.0,,,0.0,,25000000.0,7000000.0,Married,High School,Tỉnh Bình Định,Qui Nhơn,Tỉnh Bình Định
2104,16767793.0,,2018-10-26,12.0,FC UP SUR INS 37 NEW- 612,35000000.0,1925000.0,36925000.0,37.0,36.0,,,,,,,0.0,1712401.0,F,41.0,,12000000.0,0.0,,25000000.0,8000000.0,Married,Master Degree,Thành phố Hà Nội,Thạch Thất,Thành phố Hà Nội
3143,16950660.0,2017-10-30,2018-10-26,12.0,FC UP L.G 3 TSA SCORE- 541,10000000.0,550000.0,10550000.0,59.99,18.0,11.0,0.0,,,0.0,0.0,0.0,902454.0,M,,,15000000.0,0.0,36000000.0,25000000.0,10000000.0,Married,Working Cerfiticate,TP Hồ Chí Minh,Tân Phú,TP Hồ Chí Minh
841,16528769.0,2017-10-14,2018-10-26,12.0,FC UP CAT B NEW- 610,25000000.0,1375000.0,26375000.0,47.0,24.0,,1.0,20726125.0,,1.0,,1.0,1715125.0,M,37.0,,5481000.0,0.0,12000000.0,12000000.0,2500000.0,Married,High School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương
