APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT
16880469,2017-10-29,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,1650000,31650000,33.5,18,11.0,0.0,27277000.0,1.0,0.0,1,2260889,M,37,0,15000000,0,12000000,40000000,5000000,Married,Middle School,Thành phố Hà Nội,Hà Đông,Thành phố Hà Nội
16499432,2017-10-10,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,12.0,1.0,16335000.0,1.0,1.0,1,1348689,F,45,0,10000000,0,12000000,40000000,5000000,Married,Middle School,Tỉnh Đắk Nông,Krông Nô,Tỉnh Đắk Nông
16470142,2017-10-08,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,25000000,1375000,26375000,35.0,24,12.0,1.0,18667000.0,1.0,1.0,1,1543429,M,24,0,10000000,0,14400000,20000000,3000000,Single,Working Cerfiticate,Tỉnh Ninh Bình,Yên Mô,Tỉnh Ninh Bình
16870314,2017-10-27,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,24000000,1320000,25320000,45.0,12,8.0,0.0,21673648.0,0.0,0.0,0,2658912,M,26,0,9000000,0,9600000,20000000,5000000,Single,High School,Tỉnh Nam Định,Ý Yên,Tỉnh Nam Định
16870603,2017-10-27,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,18,12.0,1.0,18413000.0,1.0,1.0,1,1523365,F,49,0,9000000,0,12000000,23000000,2000000,Married,High School,Tỉnh Đồng Tháp,Lai Vung,Tỉnh Đồng Tháp
16722853,2017-10-20,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,20000000,1100000,21100000,33.5,12,12.0,1.0,25086000.0,0.0,0.0,1,2093474,M,25,0,10000000,0,18000000,17000000,5000000,Married,High School,Thành phố Hải Phòng,An Lão,Thành phố Hải Phòng
16463964,2017-10-12,2018-10-26,12,FC UP L.G 1 TSA SCORE - 539,15000000,825000,15825000,31.5,24,12.0,1.0,10920000.0,1.0,1.0,1,897085,M,25,0,7000000,0,12000000,20000000,4000000,Single,High School,Tỉnh Hòa Bình,Lạc Thủy,Tỉnh Hòa Bình
16618685,2017-10-21,2018-10-26,12,FC UP SUR INS 37 NEW- 612,20000000,1100000,21100000,37.0,18,12.0,1.0,18684000.0,1.0,1.0,1,1544983,F,37,0,5000000,0,9600000,10000000,4000000,Married,Master Degree,Tỉnh Cà Mau,Cà Mau,Tỉnh Cà Mau
16868170,2017-10-28,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,4190000,209500,4399500,35.0,9,9.0,1.0,5216000.0,1.0,1.0,1,563000,M,31,0,10000000,0,1000000,18000000,4000000,Married,High School,Tỉnh Bình Thuận,La Gi,Tỉnh Bình Thuận
16826364,2017-10-27,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,3990000,199500,4189500,35.0,9,10.0,1.0,5530000.0,1.0,1.0,1,536000,M,29,3,10000000,0,1000000,17000000,5000000,Civil Marriage/live-in,Middle School,TP Hồ Chí Minh,Củ Chi,TP Hồ Chí Minh
16793035,2017-10-20,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2514000,125700,2639700,45.0,6,6.0,1.0,3072000.0,1.0,1.0,1,500000,M,26,0,10000000,0,1000000,18000000,4000000,Married,College,Tỉnh Quảng Nam,Tiên Phước,Tỉnh Quảng Nam
16643160,2017-10-14,2018-10-26,12,FC CD FPT OCT OUT-1935,8099000,803604,8902604,0.01,6,6.0,1.0,8976000.0,1.0,1.0,1,1484000,F,20,0,4800000,0,1500000,20000000,3500000,Single,High School,Tỉnh Tiền Giang,Mỹ Tho,Tỉnh Tiền Giang
16961121,2017-10-30,2018-10-26,12,FC CD NP DMX ECONOMY - 857,2421000,121050,2542050,45.0,6,6.0,1.0,2951000.0,1.0,1.0,1,481000,M,24,1,6000000,0,1000000,13000000,3500000,Married,High School,Thành phố Hà Nội,Mê Linh,Thành phố Hà Nội
16960399,2017-10-31,2018-10-26,12,FC CD DMX SEP OUT-1896,8400000,554400,8954400,0.01,6,6.0,1.0,9030000.0,1.0,1.0,1,1493000,M,33,0,8000000,0,1000000,17000000,3000000,Married,Middle School,Thành phố Cần Thơ,Thốt Nốt,Thành phố Cần Thơ
16540085,2017-10-14,2018-10-26,12,FC CD SAMSUNG JULY IN-1745,4893000,322938,5215938,0.01,6,6.0,1.0,5292000.0,1.0,1.0,1,870000,F,45,2,6000000,0,800000,12000000,4000000,Married,College,Tỉnh Đồng Nai,Xuân Lộc,Tỉnh Đồng Nai
16398102,2017-10-27,2018-10-26,12,FC CD SAMSUNG JULY IN-1745,4893000,322938,5215938,0.01,6,6.0,1.0,5292000.0,1.0,1.0,1,870000,M,39,0,7000000,0,1000000,20000000,3000000,Married,High School,Tỉnh Nghệ An,Anh Sơn,Tỉnh Nghệ An
16629962,2017-10-17,2018-10-26,12,FC CD OPPO JULY OUT-1789,3843000,253638,4096638,0.01,6,4.0,0.0,4170000.0,1.0,0.0,1,683000,F,24,0,6500000,0,1000000,17000000,6000000,Single,College,Thành phố Hà Nội,Đông Anh,Thành phố Hà Nội
16559384,2017-10-11,2018-10-26,12,FC CD DMX SEP IN-1899,6730000,444180,7174180,0.01,6,6.0,1.0,7248000.0,1.0,1.0,1,1196000,F,38,2,6000000,0,1500000,16000000,8000000,Married,Basic School,TP Hồ Chí Minh,Cần Giờ,TP Hồ Chí Minh
16395224,2017-10-02,2018-10-26,12,FC CD DP0 LP NEW-1851,2590000,129500,2719500,65.0,6,6.0,1.0,3329653.0,1.0,1.0,1,543000,F,43,3,5000000,0,700000,17000000,2900000,Other,Basic School,Tỉnh Tây Ninh,Châu Thành,Tỉnh Tây Ninh
16586170,2017-10-11,2018-10-26,12,FC CD MBW OCT OUT-1916,4495000,296670,4791670,0.01,9,9.0,1.0,4905000.0,1.0,1.0,1,533000,F,29,2,8000000,0,1000000,16000000,2000000,Married,High School,Tỉnh Đăk Nông,Đăk R Lấp,Tỉnh Đăk Nông
16814410,2017-10-23,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2000000,100000,2100000,45.0,6,6.0,1.0,2488000.0,1.0,1.0,1,398000,M,22,0,3000000,0,1000000,10000000,3000000,Single,Bachelor,Thành phố Đà Nẵng,Thanh Khê,Thành phố Đà Nẵng
16716030,2017-10-17,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,4392000,219600,4611600,35.0,9,9.0,1.0,5418000.0,1.0,1.0,1,590000,M,37,1,7000000,0,1100000,20000000,4000000,Married,Working Cerfiticate,Tỉnh Quảng Ninh,Cẩm Phả,Tỉnh Quảng Ninh
16574588,2017-10-12,2018-10-26,12,FC CD PORT LP NEW-1848,5590000,279500,5869500,65.0,12,12.0,1.0,8278066.0,1.0,1.0,1,678000,M,29,2,6000000,0,2000000,18000000,5000000,Civil Marriage/live-in,Middle School,Tỉnh Kiên Giang,An Minh,Tỉnh Kiên Giang
16844491,2017-10-24,2018-10-26,12,FC CD OPPO 10 KD OCT OUT-1941,6291000,0,6291000,19.6,10,11.0,1.0,6991000.0,1.0,1.0,1,687000,F,27,0,7000000,0,1000000,16000000,3500000,Married,High School,Tỉnh Thái Nguyên,Phổ Yên,Tỉnh Thái Nguyên
16969524,2017-10-31,2018-10-26,12,FC CD PORT LP NEW-1848,2000000,100000,2100000,65.0,6,6.0,1.0,2597000.0,1.0,1.0,1,420000,M,28,0,5000000,0,2500000,20000000,7000000,Single,Middle School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
16698137,2017-10-19,2018-10-26,12,FC CD OPPO JULY OUT-1792,3843000,253638,4096638,0.01,6,3.0,0.0,4170000.0,1.0,0.0,1,683000,M,34,0,6000000,0,2000000,16000000,6000000,Single,High School,Tỉnh Bình Định,Hoài Nhơn,Tỉnh Bình Định
16778442,2017-10-24,2018-10-26,12,FC CD DP0 LP NEW-1851,3290000,164500,3454500,65.0,6,6.0,1.0,4212000.0,1.0,1.0,1,690000,M,39,2,10000000,0,2000000,5000000,2500000,Divorced,Middle School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương
16404788,2017-10-04,2018-10-26,12,FC CD OPPO JULY OUT-1790,4893000,322938,5215938,0.01,6,5.0,0.0,5292000.0,1.0,0.0,1,870000,M,26,0,8000000,0,1500000,25090000,6000000,Civil Marriage/live-in,College,Tỉnh Cà Mau,Thới Bình,Tỉnh Cà Mau
16683395,2017-10-17,2018-10-26,12,FC CD OPPO JULY OUT-1789,3843000,253638,4096638,0.01,6,6.0,1.0,4170000.0,1.0,1.0,1,683000,M,25,0,9000000,0,900000,14000000,7000000,Married,High School,Thành phố Hà Nội,Tây Hồ,Thành phố Hà Nội
16395392,2017-10-03,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2690000,134500,2824500,45.0,6,4.0,0.0,3272000.0,1.0,0.0,1,535000,F,22,0,4000000,0,700000,15000000,4000000,Single,College,Thành phố Đà Nẵng,Liên Chiểu,Thành phố Đà Nẵng
16509296,2017-10-13,2018-10-26,12,FC CD PORT LP NEW-1848,2632000,131600,2763600,65.0,6,6.0,1.0,3384000.0,1.0,1.0,1,552000,M,24,0,6500000,0,900000,21000000,5000000,Civil Marriage/live-in,Working Cerfiticate,Thành phố Hà Nội,Hoài Đức,Thành phố Hà Nội
16537234,2017-10-12,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,6990000,349500,7339500,35.0,9,9.0,1.0,8558000.0,1.0,1.0,1,939000,M,23,0,5000000,0,1000000,20000000,10000000,Single,High School,TP Hồ Chí Minh,Quận 2,TP Hồ Chí Minh
16839014,2017-10-24,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2630000,131500,2761500,45.0,6,5.0,0.0,2675000.0,0.0,0.0,0,523000,F,31,1,8000000,0,2000000,19000000,6000000,Married,Middle School,TP Hồ Chí Minh,Bình Chánh,TP Hồ Chí Minh
16535079,2017-10-10,2018-10-26,12,FC TW 0% DP - 143,18500000,1017500,19517500,45.0,10,10.0,1.0,23906000.0,1.0,1.0,1,2377000,M,38,0,7500000,0,1100000,24000000,5000000,Married,High School,Tỉnh Lạng Sơn,Chi Lăng,Tỉnh Lạng Sơn
16840970,2017-10-24,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2890000,144500,3034500,45.0,6,6.0,1.0,3510000.0,1.0,1.0,1,575000,M,22,0,5000000,0,600000,16000000,1600000,Married,High School,Tỉnh Nam Định,Ý Yên,Tỉnh Nam Định
16628805,2017-10-17,2018-10-26,12,FC CD DP0 LP NEW-1851,3290000,164500,3454500,65.0,8,8.0,1.0,4448000.0,1.0,1.0,1,544000,M,30,0,6000000,0,1000000,12000000,1500000,Married,Basic School,Tỉnh An Giang,An Phú,Tỉnh An Giang
16844258,2017-10-25,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2690000,134500,2824500,45.0,6,6.0,1.0,3313000.0,1.0,1.0,1,535000,M,41,0,5000000,0,2000000,11000000,6000000,Married,Working Cerfiticate,Tỉnh Quảng Ngãi,Tư Nghĩa,Tỉnh Quảng Ngãi
16630127,2017-10-16,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2690000,134500,2824500,45.0,6,6.0,1.0,3279000.0,1.0,1.0,1,535000,M,49,1,7200000,0,700000,20000000,2500000,Married,Middle School,Tỉnh Long An,Đức Hòa,Tỉnh Long An
16786624,2017-10-24,2018-10-26,12,FC CD PORT LP NEW-1848,7250000,362500,7612500,65.0,6,6.0,1.0,9191195.0,1.0,1.0,1,1519839,M,25,0,8000000,0,24000000,35000000,10000000,Single,High School,TP Hồ Chí Minh,Hóc Môn,TP Hồ Chí Minh
16701902,2017-10-17,2018-10-26,12,FC TW ATTRACTIVE NEW - 151,28000000,1400000,29400000,45.0,15,12.0,1.0,31332000.0,1.0,1.0,1,2599000,M,41,0,15000000,0,2000000,30000000,8000000,Married,College,TP Hồ Chí Minh,Bình Thạnh,TP Hồ Chí Minh
16778985,2017-10-24,2018-10-26,12,FC CD KEY DEALERS 1 - 811,4390000,219500,4609500,45.0,6,6.0,1.0,5305000.0,1.0,1.0,1,873000,M,21,0,8000000,0,1000000,20000000,5000000,Single,High School,Tỉnh Vĩnh Phúc,Tam Dương,Tỉnh Vĩnh Phúc
16845637,2017-10-25,2018-10-26,12,FC CD NOKIA JUNE SUB7-1684,2982000,196812,3178812,0.01,6,5.0,0.0,3252000.0,1.0,0.0,1,530000,F,20,0,6000000,0,700000,15000000,4000000,Married,High School,Tỉnh Bà Rịa - Vũng Tàu,Châu Đức,Tỉnh Bà Rịa - Vũng Tàu
16451820,2017-10-05,2018-10-26,12,FC CD NOKIA JULY IN-1747,2981300,196766,3178066,0.01,6,6.0,1.0,3255000.0,1.0,1.0,1,530000,M,35,0,12000000,0,1000000,25000000,4000000,Married,Bachelor,Tỉnh Hà Tĩnh,Hương Sơn,Tỉnh Hà Tĩnh
16641859,2017-10-17,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,0,20000000,35.0,24,12.0,1.0,14189000.0,1.0,1.0,1,1170372,F,26,0,10000000,0,12000000,25000000,3000000,Married,High School,Tỉnh Thái Nguyên,Thái Nguyên,Tỉnh Thái Nguyên
16742358,2017-10-22,2018-10-26,12,FC UP SUR CF - 285,10000000,550000,10550000,60.0,12,11.0,0.0,14166000.0,0.0,0.0,0,1190308,F,32,0,9000000,0,18000000,18000000,6000000,Married,Middle School,Tỉnh Trà Vinh,Châu Thành,Tỉnh Trà Vinh
16804670,2017-10-25,2018-10-26,12,FC UP CAT B NEW- 610,30000000,1650000,31650000,47.0,18,12.0,1.0,29964000.0,1.0,1.0,1,2483234,M,45,0,7600000,0,14400000,15000000,3500000,Married,High School,TP Hồ Chí Minh,Phú Nhuận,TP Hồ Chí Minh
16976224,2017-10-31,2018-10-26,12,FC CD DP0 LP NEW-1851,2511000,125550,2636550,65.0,9,6.0,0.0,2340000.0,0.0,0.0,0,378000,M,22,0,6000000,0,1000000,25000000,6000000,Single,Middle School,TP Hồ Chí Minh,Nhà Bè,TP Hồ Chí Minh
16967697,2017-10-31,2018-10-26,12,FC CD NP DMX ECONOMY - 857,2500000,125000,2625000,45.0,6,6.0,1.0,3060000.0,1.0,1.0,1,497000,M,42,0,9000000,0,1000000,20000000,4000000,Married,Middle School,Tỉnh Lâm Đồng,Đơn Dương,Tỉnh Lâm Đồng
16599798,2017-10-13,2018-10-26,12,FC CD MBW OCT OUT-1916,4495000,296670,4791670,0.01,9,9.0,1.0,4905000.0,1.0,1.0,1,533000,M,31,0,15000000,0,1500000,25000000,4500000,Married,College,Tỉnh Nam Định,Nam Định,Tỉnh Nam Định
16586013,2017-10-12,2018-10-26,12,FC CD NONKEY MAR SUB9.7-1516,36000000,0,36000000,0.01,9,9.0,1.0,36148000.0,1.0,1.0,1,4001000,M,26,0,8000000,0,1000000,8000000,1000000,Single,Bachelor,Tỉnh Thừa Thiên - Huế,Huế,Tỉnh Thừa Thiên - Huế
16635856,2017-10-13,2018-10-26,12,FC CD DMX SEP OUT-1896,4090000,269940,4359940,0.01,6,6.0,1.0,4434000.0,1.0,1.0,1,727000,F,22,0,6000000,0,1000000,15000000,3000000,Married,Bachelor,Tỉnh An Giang,Chợ Mới,Tỉnh An Giang
16684048,2017-10-18,2018-10-26,12,FC CD DMX SEP OUT-1896,12990000,0,12990000,0.01,6,6.0,1.0,13068000.0,1.0,1.0,1,2166000,M,22,0,6000000,0,1000000,25000000,4000000,Single,High School,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai
16770092,2017-10-20,2018-10-26,12,FC CD DMX SEP OUT-1896,8390000,553740,8943740,0.01,6,6.0,1.0,9018000.0,1.0,1.0,1,1491000,M,27,0,7000000,0,1500000,28000000,5000000,Single,College,TP Hồ Chí Minh,Quận 8,TP Hồ Chí Minh
16540763,2017-10-10,2018-10-26,12,FC CD OPPO JULY IN-1793,4893000,322938,5215938,0.01,6,6.0,1.0,5292000.0,1.0,1.0,1,870000,F,22,0,6000000,0,2000000,12000000,4000000,Single,High School,TP Hồ Chí Minh,Quận 6,TP Hồ Chí Minh
16623937,2017-10-13,2018-10-26,12,FC CD VINPRO JULY IN-1767,14624000,965184,15589184,0.01,6,5.0,0.0,15662000.0,1.0,0.0,1,2599000,F,51,0,10000000,0,1000000,25000000,5000000,Married,High School,Tỉnh Đăk Lăk,Buôn Ma Thuột,Tỉnh Đăk Lăk
16721958,2017-10-18,2018-10-26,12,FC CD MBW JULY OUT-1721,10000000,0,10000000,0.01,6,6.0,1.0,10074000.0,1.0,1.0,1,1667000,F,24,1,8000000,0,1000000,17000000,3000000,Married,High School,Tỉnh Bà Rịa - Vũng Tàu,Tân Thành,Tỉnh Bà Rịa - Vũng Tàu
16838233,2017-10-24,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,12999000,649950,13648950,35.0,12,3.0,0.0,4103000.0,0.0,0.0,0,1365000,M,20,0,10000000,0,1000000,50000000,7000000,Single,High School,Thành phố Hà Nội,Gia Lâm,Thành phố Hà Nội
16421092,2017-10-05,2018-10-26,12,FC CD OPPO 10 KD OCT OUT-1943,4221000,278586,4499586,17.7,10,9.0,0.0,5000000.0,1.0,0.0,1,488000,M,22,0,6000000,0,1000000,14000000,6000000,Single,Middle School,Tỉnh Long An,Đức Hòa,Tỉnh Long An
16917822,2017-10-27,2018-10-26,12,FC CD OPPO JULY OUT-1790,4893000,322938,5215938,0.01,6,6.0,1.0,5292000.0,1.0,1.0,1,870000,F,43,0,5500000,0,2000000,30000000,6000000,Married,College,Thành phố Hà Nội,Long Biên,Thành phố Hà Nội
16532003,2017-10-16,2018-10-26,12,FC TW 0% DP - 143,24000000,1320000,25320000,45.0,12,10.0,0.0,32113000.0,1.0,0.0,1,2659000,M,20,0,8000000,0,700000,30000000,3500000,Single,Middle School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương
16542264,2017-10-16,2018-10-26,12,FC TW 0% DP - 143,15000000,0,15000000,45.0,15,12.0,1.0,16056000.0,1.0,1.0,1,1326000,F,47,0,9000000,0,1000000,25000000,6000000,Married,Middle School,Tỉnh Đăk Lăk,Krông Bông,Tỉnh Đăk Lăk
16988927,2017-10-31,2018-10-26,12,FC CD OPPO JULY OUT-1792,3843000,253638,4096638,0.01,6,5.0,0.0,4170000.0,1.0,0.0,1,683000,M,34,2,10000000,0,1500000,18000000,5000000,Married,Middle School,Tỉnh Bình Phước,PHÚ RIỀNG,Tỉnh Bình Phước
16833625,2017-10-26,2018-10-26,12,FC TW 0% DP - 143,30000000,1650000,31650000,45.0,12,11.0,0.0,36696000.0,0.0,0.0,0,3324000,M,49,0,6000000,0,800000,30000000,6000000,Married,High School,Tỉnh Quảng Ngãi,Nghĩa Hành,Tỉnh Quảng Ngãi
16364838,2017-10-06,2018-10-26,12,FC CD VIVO SEP IN-1890,2373000,156618,2529618,0.01,4,4.0,1.0,2577671.0,1.0,1.0,1,633000,M,30,0,7000000,0,1000000,30000000,5500000,Married,College,Tỉnh Nghệ An,Tân Kỳ,Tỉnh Nghệ An
16708985,2017-10-23,2018-10-26,12,FC CD OPPO JULY OUT-1789,3843000,253638,4096638,0.01,6,4.0,0.0,4170000.0,1.0,0.0,1,683000,M,26,0,7000000,0,1000000,20000000,4000000,Single,High School,Tỉnh Bình Thuận,Đức Linh,Tỉnh Bình Thuận
16683423,2017-10-18,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2000000,100000,2100000,45.0,6,6.0,1.0,2460000.0,1.0,1.0,1,398000,F,20,0,6000000,0,1500000,15000000,8000000,Single,High School,Thành phố Đà Nẵng,Liên Chiểu,Thành phố Đà Nẵng
16918724,2017-10-30,2018-10-26,12,FC CD DMX SEP OUT-1896,5780000,381480,6161480,0.01,6,6.0,1.0,6234000.0,1.0,1.0,1,1027000,M,30,1,7000000,0,1000000,15000000,3000000,Married,High School,Tỉnh Đăk Lăk,Buôn Ma Thuột,Tỉnh Đăk Lăk
16600814,2017-10-23,2018-10-26,12,FC CD DMX SEP OUT-1896,4318000,284988,4602988,0.01,6,6.0,1.0,4680000.0,1.0,1.0,1,768000,F,44,0,9000000,0,2000000,15000000,5000000,Divorced,Middle School,Thành phố Cần Thơ,Ninh Kiều,Thành phố Cần Thơ
16542313,2017-10-12,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,4190000,209500,4399500,35.0,9,9.0,1.0,5174000.0,1.0,1.0,1,563000,M,43,2,10000000,0,1000000,15000000,3000000,Married,High School,Thành phố Hà Nội,Thường Tín,Thành phố Hà Nội
16869566,2017-10-26,2018-10-26,12,FC CD PORT LP NEW-1848,4870000,243500,5113500,65.0,6,6.0,1.0,6197565.0,1.0,1.0,1,1020913,F,25,0,6000000,0,18000000,6000000,1500000,Single,High School,TP Hồ Chí Minh,Bình Tân,TP Hồ Chí Minh
16818432,2017-10-23,2018-10-26,12,FC CD DP0 LP NEW-1851,2490000,124500,2614500,65.0,6,6.0,1.0,3260000.0,1.0,1.0,1,522000,M,29,1,4000000,0,1000000,16000000,4000000,Married,Basic School,Tỉnh Long An,Tân Hưng,Tỉnh Long An
16764637,2017-10-20,2018-10-26,12,FC CD PORT LP NEW-1848,2632000,131600,2763600,65.0,9,9.0,1.0,3681000.0,1.0,1.0,1,397000,M,31,0,4000000,0,1500000,20000000,8000000,Married,Basic School,Tỉnh Sóc Trăng,Mỹ Xuyên,Tỉnh Sóc Trăng
16674590,2017-10-17,2018-10-26,12,FC CD VTA JULY OUT-1691,2900000,191400,3091400,0.01,4,4.0,1.0,3140000.0,1.0,1.0,1,773000,M,25,0,7000000,0,500000,15000000,2500000,Single,Working Cerfiticate,Tỉnh Hà Giang,Hà Giang,Tỉnh Hà Giang
16711310,2017-10-17,2018-10-26,12,FC CD KEY DEALERS 1 - 811,3000000,0,3000000,45.0,6,6.0,1.0,3480000.0,1.0,1.0,1,568000,M,42,2,10000000,0,1500000,20000000,4800000,Married,College,Tỉnh Hà Tĩnh,Hà Tĩnh,Tỉnh Hà Tĩnh
16446329,2017-10-06,2018-10-26,12,FC CD OPPO F3 LITE NK-1900,4600000,303600,4903600,48.2,6,6.0,1.0,5676000.0,1.0,1.0,1,936000,M,22,0,8000000,0,1200000,30000000,7000000,Married,High School,Tỉnh Bắc Ninh,Yên Phong,Tỉnh Bắc Ninh
16840305,2017-10-24,2018-10-26,12,FC CD PORT LP NEW-1848,6789000,339450,7128450,65.0,6,1.0,0.0,8000000.0,0.0,0.0,0,1424000,M,33,2,15000000,0,1000000,20000000,5000000,Married,High School,Thành phố Hà Nội,Thanh Trì,Thành phố Hà Nội
16396769,2017-10-02,2018-10-26,12,FC CD OPPO JULY OUT-1790,4893000,322938,5215938,0.01,6,6.0,1.0,5290000.0,1.0,1.0,1,870000,F,47,0,10000000,0,1500000,40000000,4000000,Married,High School,Thành phố Đà Nẵng,Cẩm Lệ,Thành phố Đà Nẵng
16844180,2017-10-24,2018-10-26,12,FC CD NONKEY MAR SUB3.3-1494,3141000,207306,3348306,0.01,3,3.0,1.0,3386000.0,1.0,1.0,1,1117000,M,22,0,6000000,0,1000000,19000000,5500000,Single,High School,Tỉnh Vĩnh Phúc,Bình Xuyên,Tỉnh Vĩnh Phúc
16635128,2017-10-17,2018-10-26,12,FC CD PORT LP NEW-1848,2000000,100000,2100000,65.0,6,6.0,1.0,2592000.0,1.0,1.0,1,420000,F,39,0,3500000,0,800000,22000000,4000000,Married,High School,Tỉnh Bà Rịa - Vũng Tàu,Bà Rịa,Tỉnh Bà Rịa - Vũng Tàu
16676481,2017-10-17,2018-10-26,12,FC CD OPPO JULY OUT-1789,3843000,253638,4096638,0.01,6,6.0,1.0,4170000.0,1.0,1.0,1,683000,F,36,0,5000000,0,600000,5000000,600000,Single,Basic School,Tỉnh An Giang,Thoại Sơn,Tỉnh An Giang
16611995,2017-10-18,2018-10-26,12,FC CD DMX SEP IN-1899,6090000,401940,6491940,0.01,6,6.0,1.0,6564000.0,1.0,1.0,1,1083000,F,33,0,4000000,0,700000,20000000,2500000,Married,Middle School,Tỉnh Vĩnh Long,Long Hồ,Tỉnh Vĩnh Long
16650790,2017-10-16,2018-10-26,12,FC TW 0% DP - 143,37800000,0,37800000,45.0,30,12.0,1.0,25596000.0,1.0,1.0,1,2121000,F,22,2,7000000,0,1000000,16600000,4100000,Married,High School,Thành phố Hà Nội,Ba Vì,Thành phố Hà Nội
16455498,2017-10-12,2018-10-26,12,FC CD PORT LP NEW-1848,4990000,249500,5239500,65.0,9,6.0,0.0,6739000.0,0.0,0.0,1,751000,F,31,1,7000000,0,1000000,15000000,2000000,Divorced,High School,TP Hồ Chí Minh,Tân Bình,TP Hồ Chí Minh
16751668,2017-10-23,2018-10-26,12,FC CD PORT LP NEW-1848,4500000,225000,4725000,65.0,6,6.0,1.0,5736000.0,1.0,1.0,1,944000,F,44,0,7000000,0,1000000,20000000,4000000,Married,High School,Tỉnh Thái Nguyên,Phú Lương,Tỉnh Thái Nguyên
16566358,2017-10-11,2018-10-26,12,FC CD MBW OCT OUT-1916,4495000,296670,4791670,0.01,9,7.0,0.0,4956000.0,1.0,0.0,1,533000,M,26,0,4000000,0,1000000,22000000,4000000,Married,Bachelor,Tỉnh Kiên Giang,Hà Tiên,Tỉnh Kiên Giang
16818054,2017-10-23,2018-10-26,12,FC CD KEY DEALERS 1 - 811,2000000,100000,2100000,45.0,6,6.0,1.0,2460000.0,1.0,1.0,1,398000,F,39,0,10000000,0,1000000,20000000,4000000,Married,College,Tỉnh Bình Định,Qui Nhơn,Tỉnh Bình Định
16679217,2017-10-18,2018-10-26,12,FC CD PORT LP NEW-1848,4690000,234500,4924500,65.0,6,6.0,1.0,5976000.0,1.0,1.0,1,984000,F,22,2,6000000,0,800000,15000000,4000000,Married,High School,Tỉnh Đăk Lăk,Krông Búk,Tỉnh Đăk Lăk
16693873,2017-10-17,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,5990000,299500,6289500,35.0,9,9.0,1.0,7356000.0,1.0,1.0,1,805000,M,24,0,6000000,0,500000,20000000,4000000,Single,College,Tỉnh Quảng Nam,Núi Thành,Tỉnh Quảng Nam
16809142,2017-10-25,2018-10-26,12,FC TW MORA HP NEW IR- 427,28000000,1848000,29848000,0.0,18,11.0,0.0,25224000.0,0.0,0.0,0,2281000,F,34,0,7500000,0,1000000,20000000,4700000,Married,High School,Tỉnh Hải Dương,Nam Sách,Tỉnh Hải Dương
16922995,2017-10-27,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,10000000,500000,10500000,35.0,12,12.0,1.0,12806000.0,1.0,1.0,1,1050000,M,23,0,7500000,0,3000000,35000000,15000000,Single,College,Tỉnh Quảng Ngãi,Nghĩa Hành,Tỉnh Quảng Ngãi
16965085,2017-10-30,2018-10-26,12,FC CD KEY DEALERS 2 NEW- 1801,4490000,224500,4714500,35.0,9,7.0,0.0,5553000.0,1.0,0.0,1,604000,M,33,0,9000000,0,1000000,35000000,4500000,Single,High School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương
